ID,OrgstructureID,E_COMPANY,E_BRANCH,E_UNIT,E_DIVISION,E_DEPARTMENT,E_TEAM,E_SECTION,E_OU_L8,E_OU_L9,E_OU_L10,E_OU_L11,E_OU_L12,E_COMPANY_CODE,E_BRANCH_CODE,E_UNIT_CODE,E_DIVISION_CODE,E_DEPARTMENT_CODE,E_TEAM_CODE,E_SECTION_CODE,E_OU_L8_CODE,E_OU_L9_CODE,E_OU_L10_CODE,E_OU_L11_CODE,E_OU_L12_CODE,ServerUpdate,ServerCreate,UserUpdate,UserCreate,DateCreate,DateUpdate,UserLockID,DateLock,IsDelete,IPCreate,IPUpdate,E_COMPANY_E,E_BRANCH_E,E_UNIT_E,E_DIVISION_E,E_DEPARTMENT_E,E_TEAM_E,E_SECTION_E,SortID,OrgParent1,OrgParent2,OrgParentCode1,OrgParentCode2,OrgParentEN1,OrgParentEN2
E642A477-3E81-40F8-B22E-4035CB6B82EC,7293ED18-6B39-4501-AF5C-AA47DEA378DE,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhóm Kinh doanh 06,Bộ phận Kinh doanh,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,340012,340900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,NULL,NULL,NULL,3700336,Bộ phận Kinh doanh,Văn phòng Chi nhánh Đà Nẵng,340900,390001,NULL,NULL
221C2FC0-1394-48EB-ACA9-404DAEDF978F,F5469D21-8332-4002-8FF2-F373D76A822E,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Xưởng May Mẫu,Chuyền may,Chuyền 6,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_220000,221000,221006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700875,Chuyền may,Xưởng May Mẫu,221000,FC_220000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
15A29609-2D74-4E5A-80DD-4094C8DAE0D0,9EFCB125-97AF-482C-B074-DF98407A61CF,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 01,Chuyền may,Chuyền 01,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,299000,299002,299012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3700740,Chuyền may,Xưởng may 01,299002,299000,NULL,NULL
639CCD95-6AF9-4ECB-9030-409CC5A2F678,F9DC4293-3F07-4326-8E10-26B4EA17CDC2,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3699319,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,PHONG PHÚ GROUP,PY,PPG,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,
4239376F-C053-4416-B43C-40A34759B42B,A771A6E7-3020-4F1C-AF5A-4B6F539BF4E2,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt thoi,Bộ phận Hoàn tất,Line 3,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HPH,840000,802000,802003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699613,Bộ phận Hoàn tất,Nhà máy Dệt thoi,802000,840000,NULL,NULL
63273186-B991-461B-8D5F-40AF39A09BA9,4DE25400-F0EF-464C-8C52-34C149F6A3F9,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Bộ phận hoàn tất,Ủi + Hút bụi,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P02,P02110,P02114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3699435,Bộ phận hoàn tất,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,P02110,FC_P02,NULL,NULL
236A0360-81E2-4B26-9929-40C5167997F1,9C2B9793-5228-448E-AAE0-86B2E3971703,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,Chuyền may,Chuyền 3,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_410000,411000,411005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH QU?NG TR? - CÔNG TY C? PH?N QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700078,Chuyền may,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,411000,FC_410000,NULL,CHI NHÁNH QUẢNG TRỊ - CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ
00F74E87-11DA-49EA-B44E-40CB7EF860F8,09E86F4D-95A4-4A6D-A339-431BFB0E2F51,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Bộ phận Cơ điện - Bảo trì,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P02,P02800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3699557,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,FC_P02,PY,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN
F3DE7DC4-6D40-477A-B74E-40D663AC9B13,EF71989A-E273-45C0-844B-49B7972C651B,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 1 (Khu A),Xưởng May,Chuyền 12,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_632000,632005,6321305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699601,Xưởng May,NM May 1 (Khu A),632005,FC_632000,NULL,NULL
486E04E8-8598-4B7F-A502-671073EAF02C,3A44F77B-D8B5-4999-A31E-17AB2CC682BA,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Guston Molinel,Bộ phận Hoàn Tất,"Bộ phận đóng nút, cắt chỉ",NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_330000,331300,331301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699208,Bộ phận Hoàn Tất,Nhà máy may xuất khẩu Phong Phú Guston Molinel,331300,FC_330000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
E2AE4EE6-4655-4405-A4E4-6715CAAA7420,498C5109-4620-4759-AD17-AD7C1B2D7C54,PHONG PHÚ GROUP,NULL,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,QA,Kiểm ánh màu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_VTF,935000,935002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700354,QA,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,935000,FC_VTF,NULL,NULL
CC4B17A2-77B2-44FC-9863-6719ADD1E341,5320A7D5-77E1-452B-AFE8-F3FF75EA0442,PHONG PHÚ GROUP,NULL,CÔNG TY TNHH DỆT MAY VTJ TOMS,Nhà Máy May,BP. Cắt,QC CẮT,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_VIT,FC_VIT_11000,V11005,V11305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700887,BP. Cắt,Nhà Máy May,V11005,FC_VIT_11000,NULL,NULL
BAF15267-2191-45BF-B564-67354A7AD2FD,E7469391-FFEE-40E2-BD2D-764A2C02F068,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Nhóm Kinh doanh PPJ 17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,0,450002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699955,Khối Văn Phòng,CÔNG TY CP QUỐC TẾ PHONG PHÚ,0,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
6124E52B-75D0-4101-AA93-67391B08E408,FB4CDCE9-DB68-46A0-8023-B94917C88604,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 2 (B1),Xưởng May,Chuyền 11,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_633000,633005,633195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3700439,Xưởng May,NM May 2 (B1),633005,FC_633000,NULL,NULL
69781220-7696-46E6-BAC9-673A7D2881DB,8CE3EEA1-3CA8-4B98-B9F0-EAD385491E10,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ Phần Quốc Tế Phong Phú - Thành phố Hà Nội,Phòng Kỹ Thuật,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,180001,180002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3700809,Chi nhánh Công ty Cổ Phần Quốc Tế Phong Phú - Thành phố Hà Nội,CÔNG TY CP QUỐC TẾ PHONG PHÚ,180001,PPJ,NULL,
4939C17D-F46D-4952-8AC8-673D61140667,B776B7BB-2625-489F-A410-A20B5063093E,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Phòng Kỹ thuật,Bộ phận IE,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P02,P02500,P02502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3700275,Phòng Kỹ thuật,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,P02500,FC_P02,NULL,NULL
08618A41-D083-42B1-B868-6855C562A346,6B932B8F-9E75-45C2-A377-3377EB860304,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,Bộ phận Kho,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,300000,300700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH CÔNG TY CP QT PHONG PHÚ - NM MAY XU?T KH?U PHONG PHÚ  NHA TRANG ,NULL,NULL,NULL,3699418,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,CÔNG TY CP QUỐC TẾ PHONG PHÚ,300000,PPJ,CHI NHÁNH CÔNG TY CP QT PHONG PHÚ - NM MAY XUẤT KHẨU PHONG PHÚ  NHA TRANG ,
3AB40238-E339-4205-B22D-6884EF356F96,328E5A1D-3767-428E-8B25-BECBEB205B61,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,NULL,Bộ phận Quản lý chất lượng (BP.QC),QC thông số ca A,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,TIC,NULL,T80000,T80005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700482,Bộ phận Quản lý chất lượng (BP.QC),CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,T80000,TIC,NULL,NULL
96FB54A2-0EBF-4495-AB21-688C23741729,5FA6E151-585C-42B6-B13E-396E8A8FE566,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt Kim,Bộ phận Hoàn tất,"Sửa hàng, tẩy hàng",NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HPH,820000,829000,829001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699478,Bộ phận Hoàn tất,Nhà máy Dệt Kim,829000,820000,NULL,NULL
9FB34621-910C-4BAB-A9C2-688C75038CCF,138CBB70-4B45-4B09-B99D-FAC237E17AFF,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ Phần Quốc Tế Phong Phú - Thành phố Hà Nội,Bộ phận Kho - PPJ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,180001,180015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3700937,Chi nhánh Công ty Cổ Phần Quốc Tế Phong Phú - Thành phố Hà Nội,CÔNG TY CP QUỐC TẾ PHONG PHÚ,180001,PPJ,NULL,
CD239E6E-F326-43B7-9722-68C4FF9926D1,5025FAE2-8550-4F53-9CCB-E780C2EC765C,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Bộ phận KHSX,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_470000,470300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,Nhà máy May Xu?t kh?u Phong Phú Ðà N?ng B,NULL,NULL,3700782,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,FC_470000,340000,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,CHI NHÁNH TP ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ 
4412FB2F-20DB-4EE6-9C25-692B8D5AFE7D,22C0E375-0641-4A46-AC2F-B5706641643E,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_634000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3700415,Khối SX May,Chi nhánh Long An - Công ty CPQT Phong Phú,630000,600000,NULL,NULL
BAEA4006-251E-4A89-9AA8-6936B4731ACB,5951F441-A647-4127-8983-78EE2A619A15,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,Bộ phận KHSX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,300000,300300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH CÔNG TY CP QT PHONG PHÚ - NM MAY XU?T KH?U PHONG PHÚ  NHA TRANG ,NULL,NULL,NULL,3699972,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,CÔNG TY CP QUỐC TẾ PHONG PHÚ,300000,PPJ,CHI NHÁNH CÔNG TY CP QT PHONG PHÚ - NM MAY XUẤT KHẨU PHONG PHÚ  NHA TRANG ,
6AAC69A5-8346-41D9-8F2A-6950248D7ECC,1AD43275-1FD8-42E4-8A8F-3023799F4CA2,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm hoàn tất Phong Phú Linh Trung,Bộ phận Kỹ thuật,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_480000,480003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699388,Trung tâm hoàn tất Phong Phú Linh Trung,CÔNG TY CP QUỐC TẾ PHONG PHÚ,FC_480000,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
709C22E1-2E78-499C-A628-6958DE35072B,D56FB0BE-C60A-46C0-829B-D50839029814,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Guston Molinel,Bộ phận Thai sản,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_330000,331700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700644,Nhà máy may xuất khẩu Phong Phú Guston Molinel,CÔNG TY CP QUỐC TẾ PHONG PHÚ,FC_330000,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
770D75C1-8630-4DB4-86E5-69EA67F640F4,A67DD5E1-059A-4D86-B357-3600819C15AC,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 2 (B1),Xưởng May,Chuyền 03,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_633000,633005,633305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699448,Xưởng May,NM May 2 (B1),633005,FC_633000,NULL,NULL
A644D94F-3753-48D2-98C1-69F7EDBB4C57,53C8BD88-35D4-4939-921B-41193F72C46B,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,Nhà máy Wash HNC,Bộ phận kho,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HNC,940002,703000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699537,Nhà máy Wash HNC,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,940002,FC_HNC,NULL,NULL
37E053E0-D079-44CE-8D72-6A323343F30B,5D011C8A-CD46-4933-BDF7-4754BF4CADC4,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699590,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,PHONG PHÚ GROUP,VTJ,PPG,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,
718BFB3D-5541-423E-BD39-6A45BAEE68DB,6C41887F-40B5-4CEE-8691-1AB4093829C0,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),Xưởng May,Chuyền 12,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_634000,634004,634135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699232,Xưởng May,NM May 3 (B2),634004,FC_634000,NULL,NULL
5B1AE95B-8D6F-4A8D-A83F-6AE9109261F8,7FD902D3-1BB0-4FB5-A851-83BF83C0CE79,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm R&D,Bộ phận R&D,Thời trang,Thời trang 4,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_610000,610001,619001,619014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3700050,Thời trang,Bộ phận R&D,619001,610001,NULL,NULL
1EFF1B35-98C7-4E56-94A1-6B153245AF68,92266AAA-6015-4FAA-9E05-5743A0A05A10,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Phòng Kế toán,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,293000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699701,Công ty Cổ phần Vinatex Hoàng Mai,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,FC_290000,VTJ,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ
C347747D-26C9-4DE2-872C-6B2C8A638365,4AD7070B-CA4C-4A65-A417-1D02B3455884,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Guston Molinel,Bộ phận Hoàn Tất,"Bộ phận gấp xếp, bắn nhãn, đóng gói",NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_330000,331300,331304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699252,Bộ phận Hoàn Tất,Nhà máy may xuất khẩu Phong Phú Guston Molinel,331300,FC_330000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
3D38E42D-47BA-4D70-94FA-6B6D0EE23FDC,967C251B-982E-4FAD-B55B-3C636F62A22C,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt thoi,Xưởng cắt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HPH,840000,809000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699501,Nhà máy Dệt thoi,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,840000,FC_HPH,NULL,NULL
608D8CD4-CE3F-4A16-A912-6B8A7FF039D8,FEF8CDD4-8713-4ABF-AE35-99F97B0BFCDA,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,Chuyền may,Chuyền 26,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,290000,291000,291026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ NHÀ MÁY MAY XK PHONG PHÚ – LONG AN ,NULL,NULL,NULL,3700222,Chuyền may,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,291000,290000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ NHÀ MÁY MAY XK PHONG PHÚ – LONG AN 
